timestamp, temperature_gpu, power_draw_w, power_limit_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, clocks_throttle_reasons_active, clocks_current_sm_mhz, clocks_applications_graphics_mhz, clocks_current_memory_mhz, clocks_max_memory_mhz, pstate
1557442834528765217, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834539095466, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834541816546, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834544328975, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834546792603, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834549113588, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834557472912, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834559699078, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834561900988, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834564019539, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834566159655, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834568244746, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834570476016, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834578060867, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834580817082, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834583456641, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834586061065, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834588850974, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834597654663, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834600107531, 59, 47, 250, 100, 20, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834602446619, 59, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834604651745, 59, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834606832810, 59, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834608952273, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834617359488, 59, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834619471296, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834621513846, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834623516347, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834625513162, 59, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834628857411, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834675594327, 59, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834685347125, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834687858220, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834700163882, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834703337666, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834706216565, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834708660963, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834712355433, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834720103870, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834723857253, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834728309805, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834733379502, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834743642700, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834757311003, 58, 47, 250, 15, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834772850161, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834793481695, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834813091652, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834825439253, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834861537800, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834915242614, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834937254861, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834942663509, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834945967192, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834949307180, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834953013856, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834960071816, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834963252457, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834966266696, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834968783239, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834971243232, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834978482563, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834980716031, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834983715733, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834986596547, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834989090697, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834991641008, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442834998690844, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835000985924, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835003124674, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835005252470, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835007355628, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835009425239, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835011633627, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835018794262, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835020806559, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835022784979, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835024755737, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835026736064, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835028712228, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835030689841, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835039622122, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835041568414, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835043488678, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835045407718, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835047308511, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835049242501, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835051167637, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835058428161, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835060349958, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835062267908, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835064187333, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835066118551, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835068037001, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835069957801, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835072016632, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835078476331, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835080397581, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835082324625, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835084251538, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835086174556, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835088099875, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835090018896, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835092244524, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835098633134, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835100638633, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835102654893, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835104574941, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835106536586, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835108457595, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835110393818, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835118728052, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835120650029, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835122569635, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835124486936, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835126392623, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835128315148, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835130239058, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835139877391, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835141802331, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835143714383, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835145621868, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835147539717, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835149591736, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835151506863, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835158610497, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835160524557, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835162448274, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835164358074, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835166277759, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835168188103, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835170108343, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835172992304, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835178954948, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835180847089, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835182759229, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835184673221, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835186584520, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835188490477, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835190404627, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835198719196, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835200698617, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835202679133, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835204591327, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835206515575, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835208429644, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835210342081, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835212438311, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835219194349, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835221104291, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835223022384, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835224936687, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835226853709, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835228762987, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835230673755, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835240077559, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835241988807, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835243901531, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835245817685, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835247730057, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835249642558, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835251559921, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835258844509, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835260768593, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835262679567, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835264613339, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835266526012, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835268521961, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835270433040, 58, 47, 250, 4, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835272451327, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835279009361, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835280920847, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835282838133, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835284756227, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835286671529, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835288584347, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835290496033, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835292519384, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835299096977, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835301014987, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835302926391, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835304836377, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835306756980, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835308669600, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835310583362, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835319108717, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835321023409, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835322936547, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835324849764, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835326764028, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835328676687, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835330593629, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835340259176, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835342170341, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835344081774, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835345989663, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835347901655, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835349814634, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835351725411, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835359039977, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835360952531, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835362869454, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835364779821, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835366759763, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835368755457, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835370667628, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835372797214, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835379279492, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835381199039, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835383117376, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835385029705, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835386942127, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835388860886, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835390778356, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835399117182, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835401030818, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835402947343, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835404867244, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835406885189, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835408847946, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835410881939, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835419306855, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835421221020, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835423136635, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835425047233, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835426960574, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835428869833, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835430789677, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835440427579, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835442341632, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835444258739, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835446318489, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835448239000, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835450216269, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835452212125, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835459325736, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835461245294, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835463188160, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835465108250, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835467085785, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835469083386, 58, 46, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835470994737, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835479298012, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835481223165, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835483139182, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835485050317, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835486963005, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835488884248, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835490797944, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835492871746, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835499381562, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835501298891, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835503215312, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835505135310, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835507051797, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835508979167, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835510927736, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835513172036, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835519751834, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835521661239, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835523574127, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835525486109, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835527401247, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835529285518, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835531194234, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835540791721, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835542735289, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835544646830, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835546555980, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835548471520, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835550448178, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
1557442835552457475, 58, 47, 250, 0, 2, 5223, 7394, 0, 1335, 1200, 850, 850, 2
